,X,Academic_Language..Low.Frequency.,Citation,Contingency,Descriptive,Directive,Elaborative_Syntax,Emotion_Positive,Emotion_Negative,Emotion_Surprise,Expository_Devices,FirstPerson,Forceful,Future,Inquiry,Interactive,Metadiscourse,Narrative,Past,Persons,Privy,Public,Reasoning,Relations_Positive,Relations_Negative,Reporting,Strategic,Values_Positive,Values_Negative,Name,Type
586,2015_09_09_PC_Iran_Nuclear.txt,5.06,0.35,1.02,4.37,0.97,12.26,0.46,1.52,0,1.68,2.54,3.2,1.59,0.24,3.8,0.33,2.72,0.73,3.18,1.46,1.46,0.97,3.16,1.74,7.88,2.08,2.83,0.57,16vsSanders,Campaigning 
587,2015_09_10_PC_Women_Org_OH.txt,4.05,0.48,1.13,3.06,1.54,8.57,0.3,0.92,0,2.17,3.57,3.06,1.43,0.16,6.08,0.53,2.4,1.04,4.03,1.36,1.5,1.8,2.05,1.01,7.49,1.87,1.61,0.32,16vsSanders,Campaigning 
588,2015_09_16_PC_Women_Hillary.txt,4.91,0.32,1.2,3.71,1.29,10.02,0.55,1.15,0,1.66,2.42,2.67,0.74,0.21,5.14,0.76,2.88,0.69,7.03,1.34,1.45,1.08,2,1.68,7.65,1.13,2.03,0.53,16vsSanders,Campaigning 
589,2015_09_19_PC_NH_DNC.txt,5.8,0.19,1.09,3.66,1.21,10.28,0.46,1.21,0.04,2.05,3.08,2.95,1.11,0.19,6.32,0.42,2.41,0.69,5.72,1.01,1.49,0.69,2.28,1.24,6.87,1.76,2.37,0.71,16vsSanders,Campaigning 
590,2015_09_26_PC_Human_Rights_Campaign.txt,4.34,0.41,0.82,4.12,0.85,10.56,0.79,1.12,0.11,1.8,3.16,3.36,1.06,0.3,5.51,0.63,2.1,0.68,5.67,1.53,1.96,1.42,1.72,1.15,6.66,0.85,2.59,0.41,16vsSanders,Campaigning 
591,2015_10_13_PC_Closing_State_CNN_Debate.txt,3.14,1.74,0.7,3.14,2.09,9.76,1.05,0.7,0,2.44,2.09,2.79,2.09,0.35,3.83,1.05,2.09,0.7,4.53,0.7,1.05,0,2.79,0.7,6.62,2.44,2.79,0.7,16vsSanders,Campaigning 
592,2015_10_13_PC_Open_State_CNN_Debate.txt,4.68,0,1.02,2.65,0.81,10.59,1.02,0.61,0,2.04,3.46,2.24,1.43,0.41,2.65,1.02,2.44,0.2,5.91,1.22,1.02,1.43,2.85,0.61,6.72,2.24,2.04,0.2,16vsSanders,Campaigning 
593,2015_10_16_PC_Keene_NH_Townhall.txt,3.52,0.14,0.97,5.87,1.31,10.22,0.35,1.45,0,1.8,2.97,3.11,0.83,0.35,3.8,0.62,2.42,1.17,5.52,1.24,1.8,2.14,1.1,1.38,6.91,1.93,0.97,0.76,16vsSanders,Campaigning 
594,2015_10_22_PC_Benghazi_Hearing.txt,4.58,0.39,0.78,5.07,0.97,11.84,0.1,1.7,0,3.17,1.95,3.02,0.68,0.44,3.9,0.1,1.9,1.7,6.53,0.88,2.63,0.68,2.39,1.7,7.6,1.27,3.26,0.39,16vsSanders,Campaigning 
595,2015_10_31_PC_Longshoremen_SC.txt,5.43,0.37,0.81,4.12,0.7,10.97,0.37,0.92,0,1.79,3.14,3.58,1.05,0.41,4.62,0.55,2.27,1.02,5.25,1,1.57,1.87,2.29,0.89,6.43,1.79,1.96,0.48,16vsSanders,Campaigning 
596,2015_11_09_PC_Am_Fed_Teachers.txt,4.42,0.26,1.04,2.34,1.04,12.47,1.04,0.78,0,1.3,4.42,4.16,1.04,0.26,6.23,0,0.78,1.04,3.9,0.52,0.78,0.78,4.68,1.04,7.01,1.3,2.08,0.78,16vsSanders,Campaigning 
597,2015_11_14_PC_Closing_State_Iowa_Debate.txt,2.62,0.52,2.62,1.57,0.52,10.99,0,0.52,0,2.62,4.71,4.71,1.57,0,6.28,0,3.66,0,4.71,2.09,2.09,1.57,2.09,0.52,5.76,1.57,0.52,0,16vsSanders,Campaigning 
598,2015_11_14_PC_Open_State_Iowa_Debate.txt,3.65,0,0.73,3.65,0.73,9.49,0,2.19,0,0.73,2.19,4.38,2.19,0,3.65,0.73,1.46,0,2.92,1.46,2.92,1.46,7.3,2.92,7.3,2.19,1.46,1.46,16vsSanders,Campaigning 
599,2015_11_19_PC_CFR.txt,5.42,0.15,0.92,4.98,0.73,12.92,0.42,2.47,0,1.78,0.94,3.75,0.75,0.29,3.56,0.5,2.18,0.5,4.21,0.9,1.95,0.84,3.02,2.18,8.19,1.88,2.87,0.77,16vsSanders,Campaigning 
600,2015_11_22_PC_TownHall_Clinton_IA.txt,5.46,0.99,0.65,3.96,0.6,11.27,0.6,0.73,0.09,1.55,3.27,3.01,1.03,0.3,3.53,0.52,2.32,0.99,5.51,1.08,1.68,1.68,2.28,0.34,7.62,1.12,1.85,0.34,16vsSanders,Campaigning 
601,2015_11_29_PC_Jeff_Jack_Dinner.txt,5.38,0.32,0.75,4.11,1.17,10.58,0.81,1.31,0.04,1.97,2.48,2.88,0.99,0.22,5.02,0.52,2.1,0.64,4.45,0.95,1.65,0.85,3.18,0.97,7.37,1.51,2.18,0.52,16vsSanders,Campaigning 
602,2015_12_01_PC_Mont_Bus_60.txt,3.15,0.48,0.66,4.86,0.66,10.21,0.69,1.23,0.03,2.04,2.28,3.72,0.72,0.33,3.63,0.54,2.94,1.5,5.83,1.47,2.22,1.2,2.61,0.93,6.88,1.08,2.52,0.78,16vsSanders,Campaigning 
603,2015_12_04_PC_Carpenter_Traininig.txt,5.24,2.35,0.61,4.74,0.93,9.42,0.45,1.63,0.07,1.6,3,3.12,0.99,0.25,4.04,0.72,2.33,1.11,5.24,0.79,1.33,1.04,2.3,0.68,7.2,1.54,1.69,0.29,16vsSanders,Campaigning 
604,2015_12_04_PC_Econ_Women_NH.txt,6.28,0.31,1.17,4.14,1.06,10.31,0.71,0.91,0,2.14,2.6,3.88,1.06,0.23,4.54,0.43,2.11,0.6,5.37,1.09,1.17,1.46,2.14,1.26,7.85,1.48,2.06,0.4,16vsSanders,Campaigning 
605,2015_12_05_PC_ISIS_Brookings.txt,5.08,0.54,0.84,4.5,0.97,13.83,0.48,1.99,0,1.56,1.19,3.55,1.28,0.22,3.57,0.39,2.49,0.43,4.43,1.02,1.45,1.15,3.48,1.82,8.17,1.58,3.24,0.8,16vsSanders,Campaigning 
606,2015_12_14_PC_Immigration.txt,4.45,0.07,1.11,4.41,0.82,11.01,0.37,0.89,0.04,1.82,2.15,3.97,1.41,0.3,4.63,0.37,2.41,0.63,5.71,1.56,2.08,1.08,2.6,1.11,7.6,1.45,2.04,0.3,16vsSanders,Campaigning 
607,2015_12_15_PC_Homeland_Security.txt,4.89,0.41,0.69,4.31,0.8,11.75,0.58,2.31,0,2.31,1.85,3.19,0.82,0.32,3.97,0.43,2.29,0.54,5.03,0.97,2.39,0.95,3.15,2,7.27,1.9,2.87,0.52,16vsSanders,Campaigning 
608,2015_12_19_PC_Opening_State_Dem_Debate.txt,3.69,0,0,5.74,1.64,15.57,0.82,1.64,0,1.23,4.1,1.64,0.41,0,3.69,0,2.87,0,4.92,0.41,2.46,1.23,3.69,2.05,6.97,2.46,1.23,0,16vsSanders,Campaigning 
609,2015_12_29_PC_Town_Hall_Portsmouth_NH.txt,4.31,0.07,0.82,4.23,0.89,11.06,1.19,0.74,0,2.52,4.31,2.82,1.34,0.3,5.05,0.37,2,0.52,3.27,0.74,1.04,2.08,2.6,1.11,6.83,1.48,1.34,0.37,16vsSanders,Campaigning 
610,2016_01_07_PC_Asian_Pac_Islander.txt,5.23,0.28,0.74,4.37,0.67,10.89,0.51,0.67,0.02,1.56,3.44,3.25,1,0.37,4.99,0.51,2.81,0.91,6.15,1.05,1.67,1.51,2.74,0.95,7.22,1.35,2.21,0.23,16vsSanders,Campaigning 
611,2016_01_11_PC_Taxes_IA.txt,5.27,0.55,0.74,3.84,0.85,9.87,0.36,1.29,0,2.17,3.15,3.43,1.21,0.41,4.47,0.71,2.96,1.04,3.81,0.96,1.7,1.26,2.25,1.07,7.84,2.28,1.67,0.47,16vsSanders,Campaigning 
612,2016_01_17_PC_Closing_State_Dem_Debate_SC.txt,3.14,0,1.35,6.28,0.9,12.11,0.45,2.24,0,0,3.59,1.79,0,0.45,2.69,0.45,1.79,4.48,4.93,1.35,1.35,0.9,2.24,0,9.42,0,0.45,1.35,16vsSanders,Campaigning 
613,2016_01_17_PC_Open_State_Dem_Debate_SC.txt,0.48,0,0,4.81,0,13.94,0.48,0,0,2.4,6.25,1.92,0.48,0,4.81,0,3.85,0.48,8.17,0,3.85,1.44,3.37,0.96,5.77,0.48,3.85,0,16vsSanders,Campaigning 
614,2016_01_26_PC_Marshalltown_IA.txt,5.68,0.31,0.78,3.94,1.25,9.77,0.35,0.96,0,2.25,4.01,2.87,1.31,0.24,4.65,0.31,1.89,1.05,4.47,1.09,1.51,1.8,2.27,1.11,6.37,1.76,1.69,0.38,16vsSanders,Campaigning 
615,2016_02_01_PC_Cedar_Rapids_Caucus.txt,5.95,0.71,0.91,4.22,1.27,8.98,0.45,1.27,0,2.15,4.06,3.12,1.21,0.37,5.93,0.39,2.18,0.88,4.64,0.94,1.41,1.33,2.3,1.13,6.37,1.72,1.61,0.39,16vsSanders,Campaigning 
616,2016_02_01_PC_Iowa_Caucus_Victory.txt,4.03,0,1.3,2.84,0.36,10.43,0.59,0.36,0,1.18,6.04,3.79,1.07,0.36,5.45,0.36,1.54,0.24,3.91,0.83,2.01,0.71,3.67,1.18,7.11,1.9,3.2,0.12,16vsSanders,Campaigning 
617,2016_02_03_PC_Closing_Townhall_Derry_NH.txt,4.42,0,0.83,2.21,0.83,8.01,0.83,0.55,0,1.93,4.14,1.66,3.31,0.28,8.01,0.28,1.93,0,2.49,1.38,0.83,3.04,1.66,1.66,8.84,3.04,2.76,0.55,16vsSanders,Campaigning 
618,2016_02_04_PC_Closing_MSNBC_Debate_NH.txt,2.3,0,1.53,4.21,0.38,12.64,0.38,1.92,0,0.77,4.6,1.92,1.92,0,5.36,0.38,3.45,0,4.21,1.53,1.92,1.53,2.68,1.53,6.9,1.53,1.15,1.53,16vsSanders,Campaigning 
619,2016_02_04_PC_Opening_MSNBC_Debate_NH.txt,2.73,0.45,1.36,3.64,0.91,8.64,0.91,0.91,0,0.45,5.91,2.73,1.36,0,4.55,0.45,3.18,0,5.91,1.36,0,0.45,2.27,3.18,6.82,0.91,1.82,1.36,16vsSanders,Campaigning 
620,2016_02_07_PC_Water_Flint.txt,3.16,0.34,1.15,5.27,1.29,10.53,0.81,1.01,0,1.68,3.26,4.16,0.67,0.19,4.88,0.53,2.01,1.48,4.69,1.53,1.68,1.2,2.58,0.77,6.8,1.1,1.91,0.34,16vsSanders,Campaigning 
621,2016_02_09_PC_NH_Primary_Loss.txt,5.01,0.14,0.74,3.86,1.49,10.77,0.41,1.02,0,1.49,3.86,3.25,1.29,0.34,5.69,0.47,1.9,0.47,3.72,1.02,1.08,1.42,2.98,1.29,8.06,1.08,2.44,0.54,16vsSanders,Campaigning 
622,2016_02_11_PC_Closing_PBS_Debate_Milwau.txt,5.51,0,1.75,4.01,0.5,13.03,0,2.01,0,1,3.76,2.26,1.5,0,4.01,0.25,1.25,0,5.76,1.75,0.25,1,1.75,3.51,6.52,1,1.5,2.01,16vsSanders,Campaigning 
623,2016_02_11_PC_Opening_PBS_Debate_Milwaukee.txt,4.58,0,1.15,4.96,0.76,13.36,0,1.53,0,1.91,3.82,2.29,2.67,0.38,3.82,0,2.29,0.76,6.87,1.15,0.76,1.15,2.29,1.53,5.34,1.53,3.05,0.76,16vsSanders,Campaigning 
624,2016_02_16_PC_Harlem_NY.txt,4.17,0.22,0.89,5.62,0.91,11.13,0.58,1.49,0,1.92,2.46,3.59,0.67,0.24,4.66,0.44,2.22,0.81,5.14,1.27,2.26,1.17,2.74,1.03,7.84,1.85,2.52,0.91,16vsSanders,Campaigning 
625,2016_02_20_PC_Nevada_Victory.txt,4.75,0.19,1.3,5.37,1.42,10.73,0.25,1.17,0,1.23,1.3,3.27,1.85,0,6.97,0.25,1.6,0.19,3.89,0.93,1.11,1.3,4.57,0.8,7.34,1.42,2.59,0.43,16vsSanders,Campaigning 
626,2016_02_23_PC_Closing_SC_Debate.txt,4.65,0.29,0,2.91,0,10.76,0.29,0.29,0,2.91,4.65,3.2,1.74,0,6.69,0.29,1.74,0.29,4.36,1.45,1.45,1.16,1.74,1.45,8.72,1.74,2.62,0,16vsSanders,Campaigning 
627,2016_02_27_PC_S_Carolina.txt,4.77,0.31,1.25,5.14,1.14,11.36,0.62,1.5,0,2.13,1.82,3.22,1.5,0.1,4.88,0.31,2.7,0.52,5.29,1.04,1.3,0.99,3.63,1.56,7.78,1.04,2.28,0.26,16vsSanders,Campaigning 
628,2016_03_01_PC_Super_Tues.txt,5.26,0.14,1.21,4.55,0.92,11.43,0.36,1.7,0,1.92,1.85,2.7,1.42,0.36,6.04,0.43,3.05,0.71,4.83,0.99,1.14,0.43,4.05,1.56,9.02,1.21,2.63,0.28,16vsSanders,Campaigning 
629,2016_03_04_PC_Manufact_Detroit.txt,6.91,0.37,0.85,5.51,0.98,10.62,0.57,1.36,0.04,1.65,1.77,3.32,0.85,0.28,4.82,0.53,2.16,0.61,3.82,0.89,2.18,1.53,2.22,1.24,8.66,1.63,2.42,0.35,16vsSanders,Campaigning 
630,2016_03_05_PC_Michigan_Prim.txt,5.09,0.15,0.99,5.2,1.35,10.76,0.62,1.02,0,1.46,2.12,3.04,1.35,0.29,4.65,0.48,2.63,0.55,4.13,0.99,2.09,1.06,2.78,1.57,9.88,1.28,2.38,0.33,16vsSanders,Campaigning 
631,2016_03_06_PC_CNN_Debate_Close.txt,4.55,0,1.65,4.96,2.07,13.22,0.83,0.41,0,0.41,6.2,2.07,2.07,0,4.13,0.83,1.65,0,3.31,1.24,0.83,2.48,1.24,2.89,5.79,2.48,2.89,0.41,16vsSanders,Campaigning 
632,2016_03_06_PC_CNN_Debate_Open.txt,2.6,0,0.43,6.93,0.87,9.96,0.43,0.43,0,1.73,3.9,4.76,1.73,1.3,4.76,0.43,2.16,0.43,1.73,0.43,3.9,1.3,0.87,0.87,9.09,1.3,2.6,0,16vsSanders,Campaigning 
633,2016_03_09_PC_Univision_Debate_Close.txt,3.37,0,0.48,2.88,0,9.62,0.48,0.96,0,1.92,3.37,3.37,3.85,0,5.77,0,0.48,0,2.4,0,2.4,0.96,4.33,4.33,4.81,1.92,2.88,0,16vsSanders,Campaigning 
634,2016_03_09_PC_Univision_Debate_Open.txt,7.22,1.03,0,5.15,0,12.89,2.58,0,0,2.58,4.12,0.52,1.55,0,2.06,0.52,2.58,0,1.55,0,4.64,2.06,2.58,3.09,5.67,1.03,2.58,0,16vsSanders,Campaigning 
635,2016_03_10_PC_K-12_NC.txt,5.48,0.14,1.03,4.21,0.71,10.33,0.57,0.96,0,1.49,3.75,3.01,0.99,0.35,5.45,0.35,2.23,1.06,4.81,0.78,2.79,1.84,2.41,1.13,6.93,1.77,1.98,0.42,16vsSanders,Campaigning 
636,2016_03_21_PC_AIPAC.txt,4.04,0.43,1.08,5.04,1.11,12.87,0.46,1.76,0,1.65,1.52,3.41,1.35,0.16,4.25,0.3,2.52,0.46,3.93,1.38,1.57,0.89,3.3,1.84,7.88,1.63,3.06,0.92,16vsSanders,Campaigning 
637,2016_03_23_PC_Count_Terror_Stanford.txt,4.3,0.51,0.81,5.45,0.71,11.25,0.66,2.47,0,2.04,1.15,3.51,0.81,0.25,3.79,0.41,2.55,0.66,4.43,1.02,1.81,0.81,3.46,1.78,8.58,1.58,2.19,0.46,16vsSanders,Campaigning 
638,2016_03_28_PC_Sup_CT_WI.txt,4.71,0.65,0.95,3.38,0.95,10.44,0.68,0.99,0,2.03,1.51,2.66,0.99,0.43,4.4,0.36,2.96,0.95,4.94,1.24,4.96,1.24,1.89,2.01,7.22,1.67,2.23,0.41,16vsSanders,Campaigning 
639,2016_04_01_PC_Apollo_Theater.txt,4.99,1.34,1.1,4.66,1.19,11.16,0.74,1.16,0,2.14,2.7,2.73,1.01,0.21,3.71,0.56,2.76,0.95,5.91,1.34,1.51,1.04,2.82,1.28,7.18,1.36,1.84,0.42,16vsSanders,Campaigning 
640,2016_04_05_PC_Wisc_Primary.txt,4.8,0.36,1.06,3.74,0.78,9.04,0.55,0.79,0,2.04,4.14,3.04,1.3,0.45,5.18,0.62,2.59,0.76,4.08,1.19,1.68,1.83,2.59,0.78,7.03,1.97,1.87,0.21,16vsSanders,Campaigning 
641,2016_04_08_PC_Teachers_NY.txt,4.43,0.46,0.75,3.77,0.79,10.66,0.39,0.75,0.02,1.86,3.29,3.42,1.16,0.46,5.53,0.53,1.64,0.99,5.33,0.94,2.02,1.32,2.63,0.92,7.34,1.4,2.3,0.33,16vsSanders,Campaigning 
642,2016_04_09_PC_Brooklyn_Jobs_Barriers.txt,4.41,0.23,0.88,3.97,0.84,9.1,0.29,0.97,0.04,2.25,3.57,2.94,1.41,0.32,4.46,0.48,2.73,0.95,4.79,1.2,1.56,2.16,2.37,1.07,6.66,1.87,1.66,0.27,16vsSanders,Campaigning 
643,2016_04_11_PC_Gun_Violence_NY.txt,5.24,0.56,1.4,5.31,1.33,9.3,0.77,1.75,0,1.4,2.24,3.57,0.84,0.49,4.62,0.56,2.38,1.19,3.71,0.7,2.45,1.05,1.26,1.61,6.85,2.03,1.33,1.05,16vsSanders,Campaigning 
644,2016_04_11_PC_Suffolk_CO.txt,5.05,0.03,0.95,4.32,0.8,8.85,0.73,0.86,0,1.47,3.28,3.28,1.68,0.34,6.83,0.12,2.39,0.73,4.78,1.32,1.68,1.59,2.42,0.73,7.41,1.56,1.99,0.28,16vsSanders,Campaigning 
645,2016_04_12_PC_Pay_Equity.txt,5.39,0.47,1.08,4.65,0.81,9.91,0.67,0.61,0.07,1.95,2.22,4.38,0.67,0.61,4.18,0.47,4.18,0.81,6.74,1.01,0.81,2.22,2.7,1.15,8.76,1.08,2.16,0.54,16vsSanders,Campaigning 
646,2016_04_13_PC_Environ.txt,4.55,0.45,0.54,6.03,0.85,12.06,0.61,1.39,0,2.17,2.1,2.66,0.87,0.31,3.41,0.35,3.25,0.61,5.63,0.75,2.38,1.15,2,1.27,6.97,1.55,2.73,1.04,16vsSanders,Campaigning 
647,2016_04_13_PC_Immigration_Off.txt,4.4,0.53,0.84,3.49,0.38,12.38,1.14,0.53,0,1.75,3.19,3.72,1.67,0.61,3.42,0.3,2.13,1.06,5.01,0.91,3.19,0.84,3.49,0.84,7.59,1.59,2.73,0.23,16vsSanders,Campaigning 
648,2016_04_14_PC_CNN_Debate_Close.txt,3.3,0,0.82,1.65,0.55,10.71,1.1,0.82,0,1.1,3.85,3.57,1.65,0,6.59,0,2.75,0.27,3.02,0.55,0.82,0.82,5.77,3.3,6.59,1.37,1.92,0.27,16vsSanders,Campaigning 
649,2016_04_14_PC_CNN_Debate_Open.txt,1.91,0.32,0.96,2.87,0,11.46,1.27,0.64,0,1.91,1.59,2.87,2.55,0.64,7.01,0.32,2.23,0.96,2.23,0.64,1.27,1.27,7.01,2.23,9.24,0.64,2.55,0,16vsSanders,Campaigning 
650,2016_04_18_PC_GOTV_NY.txt,4.76,0.35,0.78,3.73,1.01,9.93,0.48,1.29,0,1.81,3.28,3.48,1.21,0.4,4.54,0.23,1.86,0.91,4.89,1.13,1.76,1.66,2.49,1.26,7.46,1.39,1.86,0.18,16vsSanders,Campaigning 
651,2016_04_19_PC_New_York.txt,3.89,0.51,0.61,4.55,0.91,9.71,0.61,1.21,0,2.17,1.97,3.39,1.01,0.25,5.21,0.46,2.22,0.35,6.47,1.16,1.16,1.42,3.24,1.01,7.84,1.37,2.83,0.35,16vsSanders,Campaigning 
652,2016_04_23_PC_Incomes_RI.txt,5.08,0.53,1.23,3.52,0.77,10.11,0.48,0.75,0,2.07,3.78,2.62,1.23,0.26,4.98,0.53,2.02,0.75,5.08,1.18,1.76,2.02,2.17,0.82,7.27,1.83,1.81,0.34,16vsSanders,Campaigning 
653,2016_04_23_PC_Work_Family_CT.txt,5.64,0.08,1,5.56,0.77,9.89,0.39,1,0,1.62,2.63,5.1,1,0.31,4.17,0.54,1.47,1,3.63,1.55,0.85,1.85,2.86,0.85,6.72,1.7,2.01,0.08,16vsSanders,Campaigning 
654,2016_04_26_PC_Manufacture_IN.txt,6.17,0.28,0.79,4.38,0.86,10.73,0.31,1.14,0,2.17,2.9,3.86,1.17,0.38,3.38,0.48,1.86,0.97,5.28,0.97,1.31,1.83,2.17,0.79,7.55,1.72,1.59,0.41,16vsSanders,Campaigning 
655,2016_04_26_PC_Unity_Phila.txt,4.32,0.67,1.04,4.26,1.22,10.72,0.43,1.95,0,1.1,1.89,2.68,1.28,0.12,4.08,0.3,1.89,0.61,5.91,0.85,1.28,1.89,5.05,0.85,7.49,1.4,3.29,0.55,16vsSanders,Campaigning 
656,2016_05_01_PC_NAACP_Detroit.txt,4.16,0.26,1.01,5.43,1.33,9.69,0.62,1.17,0.03,1.85,2.44,3.77,1.01,0.21,6.16,0.39,2.57,0.49,4.52,1.12,1.64,1.33,2.39,0.96,7.43,1.64,2.75,1.12,16vsSanders,Campaigning 
657,2016_05_03_PC_Jobs_OH.txt,6.39,0.34,0.74,4.9,1.01,9.65,0.51,1.4,0,1.66,2.71,3.26,1.35,0.3,4.53,0.6,2.71,0.6,4.9,1.04,1.19,1.47,2.41,0.97,7.5,1.49,2.51,0.39,16vsSanders,Campaigning 
658,2016_05_05_PC_Immigration_LA.txt,4.06,0.34,0.74,4.6,0.41,9.95,0.81,0.47,0.07,1.9,3.52,3.32,1.83,0.34,6.7,0.41,2.57,0.41,4.2,0.74,0.68,1.42,2.91,1.08,7.31,1.35,1.76,0.2,16vsSanders,Campaigning 
659,2016_05_09_PC_Work_Family_VA.txt,4.5,0.23,1.58,5.18,0.9,11.49,0.9,0.45,0,1.35,4.05,7.43,0.68,0,5.18,0.23,2.7,0.45,2.25,2.48,0.23,1.58,0.23,1.35,7.66,1.8,1.35,0.45,16vsSanders,Campaigning 
660,2016_05_10_PC_Family_Health_KY.txt,7.08,0.18,1.16,4.53,1.06,10.63,0.63,0.88,0,1.33,2.37,4.86,0.73,0.28,3.25,0.25,2.59,1.18,5.34,1.18,1.21,2.29,1.61,0.68,7.71,1.49,2.29,0.28,16vsSanders,Campaigning 
661,2016_05_21_PC_Circle_Mothers.txt,4.06,0.45,0.45,5.21,0.74,10.47,0.52,1.42,0.11,1.71,2.72,3.5,0.86,0.11,4.43,0.3,2.38,0.67,7.3,1.15,1.38,1.19,2.53,0.86,6.44,1.12,2.09,0.93,16vsSanders,Campaigning 
662,2016_05_23_PC_SEIU.txt,5.81,0.41,0.88,4.67,1.05,9.84,0.39,1.24,0.06,1.74,2.27,2.9,0.97,0.19,6.08,0.36,2.38,0.44,5.97,0.88,1.33,1.22,2.71,1.35,8.24,1.16,2.32,0.72,16vsSanders,Campaigning 
663,2016_05_26_PC_Infrastructure.txt,4.81,0.52,0.88,4.54,0.86,9.47,0.65,1.32,0,1.89,3.15,2.58,1.28,0.21,5.97,0.57,2.08,0.82,4.52,1.51,1.11,1.78,2.9,0.9,7.85,1.58,1.72,0.31,16vsSanders,Campaigning 
664,2016_06_03_PC_Natl_Sec.txt,4.47,0.26,0.89,4.19,1.04,10.6,0.55,2.04,0,1.75,1.64,3.77,0.81,0.15,4.66,0.34,2.11,0.72,4.94,1.4,1.32,1.34,4.09,1.7,8.71,1.62,2.06,0.74,16vsSanders,Campaigning 
665,2016_06_07_PC_Prim_Victory.txt,3.76,0.29,1.12,4.46,1.58,10.62,1.06,0.76,0.06,1.58,1.94,2.29,1.29,0.12,6.22,0.41,3.11,0.94,4.81,1.17,1.58,0.7,4.99,1.53,8.33,1.06,2.46,0.35,16vsSanders,Campaigning 
666,2016_06_10_PC_Planned_Parenthood.txt,6.12,0.13,0.6,4.23,1.07,9.09,0.35,0.95,0.03,1.96,1.29,3.19,0.92,0.19,4.29,0.19,2.97,0.92,6.63,1.23,1.99,1.58,2.56,1.7,7.1,1.26,2.78,0.57,16vsSanders,Campaigning 
667,2016_06_13_PC_Orlando.txt,4.12,0.32,0.84,4.01,0.61,12.48,0.49,2.62,0,1.93,1.96,2.97,1.12,0.29,4.21,0.26,2.56,0.78,4.87,1.24,1.59,1.12,4.73,2.1,6.69,1.67,2.54,0.66,16vsSanders,Campaigning 
668,2016_06_14_PC_Trump_Orlando.txt,4.12,0.35,0.76,4.31,0.95,10.2,0.44,1.72,0.03,1.85,2.24,3.44,1.01,0.35,4.8,0.57,2.32,1.12,5.32,1.39,1.23,1.15,3.52,1.94,7.97,1.12,2.07,0.79,16vsSanders,Campaigning 
669,2016_06_22_GE_Econ_Raleigh.txt,7.83,0.41,0.76,4.55,1.11,10.79,0.7,1.09,0.05,1.9,2.12,2.91,1.13,0.2,4.75,0.33,2.53,0.5,4.68,0.68,1.99,1.31,2.38,0.84,8.29,1.85,2.5,0.63,16vsTrump,Campaigning 
670,2016_07_01_GE_Victory_Brooklyn.txt,3.64,0.29,1.12,4.46,1.58,10.62,1.06,0.76,0.06,1.58,1.94,2.29,1.29,0.12,6.22,0.41,3.11,0.94,4.81,1.17,1.58,0.7,4.99,1.53,8.33,1.06,2.46,0.35,16vsTrump,Campaigning 
671,2016_07_05_GE_Obama_Charlotte.txt,5.07,0.27,0.64,4.22,1.28,11.27,0.8,0.59,0.11,1.82,2.24,2.88,1.12,0.16,4.17,0.53,2.35,0.75,5.34,0.64,2.51,1.34,3.37,1.66,7.37,1.55,2.03,0.27,16vsTrump,Campaigning 
672,2016_07_08_GE_AME_Violence.txt,2.96,0.62,1.18,4.3,1.4,9.78,0.5,1.81,0,1.9,1.93,3.52,0.93,0.47,6.98,0.4,2.74,0.78,5.51,1.37,1.59,0.9,3.55,0.97,6.76,1.18,2.83,0.65,16vsTrump,Campaigning 
673,2016_07_12_GE_Sanders_NH.txt,4.82,0.3,0.61,4.39,0.82,10.06,0.52,1.04,0.06,2.13,1.89,3.2,1.31,0.09,4.42,0.34,3.11,0.52,4.97,0.7,2.01,1.8,3.54,1.37,7.38,1.83,1.89,0.73,16vsTrump,Campaigning 
674,2016_07_13_GE_Am_Values_IL.txt,4.46,0.29,1.01,4.22,1.14,10.49,0.5,1.65,0,1.75,1.38,3.53,0.82,0.32,3.85,0.37,2.76,1.09,4.97,1.7,1.65,1.41,3.35,1.57,7.57,1.06,2.74,0.64,16vsTrump,Campaigning 
675,2016_07_18_GE_NAACP_Cincinn.txt,4.83,0.52,1.01,5.02,0.82,9.9,0.68,1.55,0.03,2.54,1.83,3.71,0.74,0.33,4.45,0.27,2.54,0.68,5.1,0.9,1.55,1.75,2.73,1.12,7.25,1.45,2.51,0.65,16vsTrump,Campaigning 
676,2016_07_22_GE_Anti_Trump_Tampa.txt,3.78,0.15,1.02,2.99,1.17,9,0.57,1.51,0,1.93,3.63,3.52,1.25,0.11,6.69,0.53,1.93,0.76,5.94,1.4,0.53,0.91,3.18,0.87,8.7,0.83,2.31,0.26,16vsTrump,Campaigning 
677,2016_07_25_GE_VFW_Charlotte.txt,3.96,0.13,0.67,3.24,0.94,10.93,0.43,0.99,0,1.39,3.43,3.16,1.04,0.27,6.86,0.43,1.85,0.43,5.57,1.23,1.61,1.23,3.67,1.39,6.86,1.79,3.21,0.38,16vsTrump,Campaigning 
678,2016_07_26_GE_Kaine_Miami_FL.txt,3.63,0.36,0.97,3.26,1.57,8.59,0.36,0.91,0,2.12,2.36,2.48,0.79,0.12,4.41,0.3,3.02,0.79,6.65,0.97,2.12,1.51,3.63,0.79,9.07,1.45,2.78,0.73,16vsTrump,Campaigning 
